"PlotPlant_ID"	"Observation_ID"	"AcTaxon"	"Genus"	"specific_epithet"	"subsp"	"var"	"Module"	"Submodule"	"Habit"	"Field"	"f1"	"f2"	"f3"	"Shrub"	"s1"	"s2"	"s3"	"Subcanopy"	"scf"	"scs1"	"scs2"	"scs3"	"sct1"	"sct2"	"sct3"	"Tree"	"tf"	"ts1"	"ts2"	"ts3"	"t1"	"t2"	"t3"	"t4"	"diam10cmCount"	"hourstamp"	"Transect_Position"	"BA"	"Biomass"	"Fmin"	"Fmax"	"Smin"	"Smax"	"SCmin"	"SCmax"	"Tmin"	"Tmax"	"Original_Field"	"Original_Shrub"	"Original_Subcanopy"	"Original_Tree"	"Dmin"	"Dmax"	"Hmin"	"Hmax"
"GRR.2011.GJS.10.All.All.Spiraea.alba.."	"GRR.2011.GJS.10"	"Spiraea alba"	"Spiraea"	"alba"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072714.00	0.00	0.00																	
"GRR.2011.GJS.10.All.All.Thelypteris.palustris.."	"GRR.2011.GJS.10"	"Thelypteris palustris"	"Thelypteris"	"palustris"			"All"	"All"	"HFE"	2.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072715.00	0.00	0.00																	
"GRR.2011.GJS.10.All.All.Toxicodendron.radicans.."	"GRR.2011.GJS.10"	"Toxicodendron radicans"	"Toxicodendron"	"radicans"			"All"	"All"	"LBD"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072715.00	0.00	0.00																	
"GRR.2011.GJS.10.All.All.Ulmus.rubra.."	"GRR.2011.GJS.10"	"Ulmus rubra"	"Ulmus"	"rubra"			"All"	"All"	"TBD2"	0.00	0	0	0	0.20	0	0	0	0.00	0	0	0	0	0	0	0	1.00	0	0	0	0	0	0	0	0		2011072714.00	0.00	0.00																	
"GRR.2011.GJS.10.All.All.Viburnum.lentago.."	"GRR.2011.GJS.10"	"Viburnum lentago"	"Viburnum"	"lentago"			"All"	"All"	"TBD1"	0.00	0	0	0	2.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072714.00	0.00	0.00																	
"GRR.2011.GJS.10.All.All.Viola.rostrata.."	"GRR.2011.GJS.10"	"Viola rostrata"	"Viola"	"rostrata"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072108.00	0.00	0.00																	
"GRR.2011.GJS.10.AllAll.Agrimonia..."	"GRR.2011.GJS.10"	"Agrimonia"	"Agrimonia"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072715.00	0.00	0.00																	
"GRR.2011.GJS.10.AllAll.Crataegus..."	"GRR.2011.GJS.10"	"Crataegus"	"Crataegus"				"All"	"All"	"SBD2"	5.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072714.00	0.00	0.00																	
"GRR.2011.GJS.10.AllAll.Lycopus..."	"GRR.2011.GJS.10"	"Lycopus"	"Lycopus"				"All"	"All"	"HF"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072715.00	0.00	0.00																	
"GRR.2011.GJS.10.AllAll.Viola..."	"GRR.2011.GJS.10"	"Viola"	"Viola"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072715.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Alliaria.petiolata.."	"GRR.2011.GJS.11"	"Alliaria petiolata"	"Alliaria"	"petiolata"			"All"	"All"	"HF1"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Carya.cordiformis.."	"GRR.2011.GJS.11"	"Carya cordiformis"	"Carya"	"cordiformis"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	2.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Carya.glabra.."	"GRR.2011.GJS.11"	"Carya glabra"	"Carya"	"glabra"			"All"	"All"	"TBD2"	0.00	0	0	0	2.00	0	0	0	0.00	0	0	0	0	0	0	0	20.00	0	0	0	0	0	0	0	0		2011072109.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Circaea.lutetiana.."	"GRR.2011.GJS.11"	"Circaea canadensis"	"Circaea"	"lutetiana"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Fraxinus.americana.."	"GRR.2011.GJS.11"	"Fraxinus americana"	"Fraxinus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	3.00	0	0	0	0.00	0	0	0	0	0	0	0	1.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Lindera.benzoin.."	"GRR.2011.GJS.11"	"Lindera benzoin"	"Lindera"	"benzoin"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Parthenocissus.quinquefolia.."	"GRR.2011.GJS.11"	"Parthenocissus quinquefolia"	"Parthenocissus"	"quinquefolia"			"All"	"All"	"LBD"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Persicaria.virginiana.."	"GRR.2011.GJS.11"	"Persicaria virginiana"	"Persicaria"	"virginiana"			"All"	"All"	"HF2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Prunus.pensylvanica.."	"GRR.2011.GJS.11"	"Prunus pensylvanica"	"Prunus"	"pensylvanica"			"All"	"All"	"TBD1"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.50	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Prunus.serotina.."	"GRR.2011.GJS.11"	"Prunus serotina"	"Prunus"	"serotina"			"All"	"All"	"TBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	2.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Quercus.alba.."	"GRR.2011.GJS.11"	"Quercus alba"	"Quercus"	"alba"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	2.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Ribes.cynosbati.."	"GRR.2011.GJS.11"	"Ribes cynosbati"	"Ribes"	"cynosbati"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072109.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Rosa.carolina.."	"GRR.2011.GJS.11"	"Rosa carolina"	"Rosa"	"carolina"			"All"	"All"	"SBD1"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072109.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Sanicula.canadensis.."	"GRR.2011.GJS.11"	"Sanicula canadensis"	"Sanicula"	"canadensis"			"All"	"All"	"HF2"	2.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Smilax.hispida.."	"GRR.2011.GJS.11"	"Smilax hispida"	"Smilax"	"hispida"			"All"	"All"	"LBD"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Tilia.americana.."	"GRR.2011.GJS.11"	"Tilia americana"	"Tilia"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	2.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Torilis.japonica.."	"GRR.2011.GJS.11"	"Torilis japonica"	"Torilis"	"japonica"			"All"	"All"	"HF1"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Toxicodendron.radicans.."	"GRR.2011.GJS.11"	"Toxicodendron radicans"	"Toxicodendron"	"radicans"			"All"	"All"	"LBD"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Ulmus.americana.."	"GRR.2011.GJS.11"	"Ulmus americana"	"Ulmus"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	1.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Viburnum.lentago.."	"GRR.2011.GJS.11"	"Viburnum lentago"	"Viburnum"	"lentago"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Viola.pubescens.."	"GRR.2011.GJS.11"	"Viola pubescens"	"Viola"	"pubescens"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.All.All.Zanthoxylum.americanum.."	"GRR.2011.GJS.11"	"Zanthoxylum americanum"	"Zanthoxylum"	"americanum"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.AllAll.Crataegus.ater.."	"GRR.2011.GJS.11"	"Crataegus ater"	"Crataegus"	"ater"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.11.AllAll.Ranunculus..."	"GRR.2011.GJS.11"	"Ranunculus"	"Ranunculus"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072110.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Acer.rubrum.."	"GRR.2011.GJS.12"	"Acer rubrum"	"Acer"	"rubrum"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	1.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Acer.saccharinum.."	"GRR.2011.GJS.12"	"Acer saccharinum"	"Acer"	"saccharinum"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.20	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Arisaema.triphyllum.."	"GRR.2011.GJS.12"	"Arisaema triphyllum"	"Arisaema"	"triphyllum"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Asclepias.incarnata.."	"GRR.2011.GJS.12"	"Asclepias incarnata"	"Asclepias"	"incarnata"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Athyrium.filix-femina.."	"GRR.2011.GJS.12"	"Athyrium filix-femina"	"Athyrium"	"filix-femina"			"All"	"All"	"HFE"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Betula.alleghaniensis.."	"GRR.2011.GJS.12"	"Betula alleghaniensis"	"Betula"	"alleghaniensis"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	5.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Boehmeria.cylindrica.."	"GRR.2011.GJS.12"	"Boehmeria cylindrica"	"Boehmeria"	"cylindrica"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Caltha.palustris.."	"GRR.2011.GJS.12"	"Caltha palustris"	"Caltha"	"palustris"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Carex.comosa.."	"GRR.2011.GJS.12"	"Carex comosa"	"Carex"	"comosa"			"All"	"All"	"HGC2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072616.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Carex.cristatella.."	"GRR.2011.GJS.12"	"Carex cristatella"	"Carex"	"cristatella"			"All"	"All"	"HGC2"	0.50	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072710.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Carex.stipata.."	"GRR.2011.GJS.12"	"Carex stipata"	"Carex"	"stipata"			"All"	"All"	"HGC2"	0.50	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072711.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Carpinus.caroliniana.."	"GRR.2011.GJS.12"	"Carpinus caroliniana"	"Carpinus"	"caroliniana"			"All"	"All"	"TBD1"	0.00	0	0	0	5.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Cicuta.maculata.."	"GRR.2011.GJS.12"	"Cicuta maculata"	"Cicuta"	"maculata"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Collinsonia.canadensis.."	"GRR.2011.GJS.12"	"Collinsonia canadensis"	"Collinsonia"	"canadensis"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Cornus.obliqua.."	"GRR.2011.GJS.12"	"Cornus obliqua"	"Cornus"	"obliqua"			"All"	"All"	"SBD2"	0.00	0	0	0	0.20	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072617.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Equisetum.arvense.."	"GRR.2011.GJS.12"	"Equisetum arvense"	"Equisetum"	"arvense"			"All"	"All"	"HFE"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072709.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Eupatorium.perfoliatum.."	"GRR.2011.GJS.12"	"Eupatorium perfoliatum"	"Eupatorium"	"perfoliatum"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Fraxinus.nigra.."	"GRR.2011.GJS.12"	"Fraxinus nigra"	"Fraxinus"	"nigra"			"All"	"All"	"TBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	5.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Fraxinus.pennsylvanica.."	"GRR.2011.GJS.12"	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	2.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Galium.aparine.."	"GRR.2011.GJS.12"	"Galium aparine"	"Galium"	"aparine"			"All"	"All"	"HFV1"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072712.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Glyceria.grandis.."	"GRR.2011.GJS.12"	"Glyceria grandis"	"Glyceria"	"grandis"			"All"	"All"	"HGC2"	3.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Ilex.verticillata.."	"GRR.2011.GJS.12"	"Ilex verticillata"	"Ilex"	"verticillata"			"All"	"All"	"TBD1"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Iris.virginica.."	"GRR.2011.GJS.12"	"Iris virginica"	"Iris"	"virginica"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072617.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Leersia.oryzoides.."	"GRR.2011.GJS.12"	"Leersia oryzoides"	"Leersia"	"oryzoides"			"All"	"All"	"HGC2"	25.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072712.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Lindera.benzoin.."	"GRR.2011.GJS.12"	"Lindera benzoin"	"Lindera"	"benzoin"			"All"	"All"	"SBD2"	0.00	0	0	0	5.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Lobelia.cardinalis.."	"GRR.2011.GJS.12"	"Lobelia cardinalis"	"Lobelia"	"cardinalis"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Lycopus.uniflorus.."	"GRR.2011.GJS.12"	"Lycopus uniflorus"	"Lycopus"	"uniflorus"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072711.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Lysimachia.ciliata.."	"GRR.2011.GJS.12"	"Lysimachia ciliata"	"Lysimachia"	"ciliata"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Onoclea.sensibilis.."	"GRR.2011.GJS.12"	"Onoclea sensibilis"	"Onoclea"	"sensibilis"			"All"	"All"	"HFE"	5.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Osmunda.cinnamomea.."	"GRR.2011.GJS.12"	"Osmunda cinnamomea"	"Osmunda"	"cinnamomea"			"All"	"All"	"HFE"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Osmunda.regalis.."	"GRR.2011.GJS.12"	"Osmunda regalis"	"Osmunda"	"regalis"			"All"	"All"	"HFE"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Phalaris.arundinacea.."	"GRR.2011.GJS.12"	"Phalaris arundinacea"	"Phalaris"	"arundinacea"			"All"	"All"	"HGC2"	15.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Populus.deltoides.."	"GRR.2011.GJS.12"	"Populus deltoides"	"Populus"	"deltoides"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.20	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Ribes.cynosbati.."	"GRR.2011.GJS.12"	"Ribes cynosbati"	"Ribes"	"cynosbati"			"All"	"All"	"SBD2"	0.00	0	0	0	0.20	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Rumex.crispus.."	"GRR.2011.GJS.12"	"Rumex crispus"	"Rumex"	"crispus"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Salix.discolor.."	"GRR.2011.GJS.12"	"Salix discolor"	"Salix"	"discolor"			"All"	"All"	"TBD1"	0.00	0	0	0	2.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072712.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Scrophularia.lanceolata.."	"GRR.2011.GJS.12"	"Scrophularia lanceolata"	"Scrophularia"	"lanceolata"			"All"	"All"	"HF2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Solidago.rugosa.."	"GRR.2011.GJS.12"	"Solidago rugosa"	"Solidago"	"rugosa"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Symplocarpus.foetidus.."	"GRR.2011.GJS.12"	"Symplocarpus foetidus"	"Symplocarpus"	"foetidus"			"All"	"All"	"HF2"	15.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Thelypteris.palustris.."	"GRR.2011.GJS.12"	"Thelypteris palustris"	"Thelypteris"	"palustris"			"All"	"All"	"HFE"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Tilia.americana.."	"GRR.2011.GJS.12"	"Tilia americana"	"Tilia"	"americana"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	1.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Toxicodendron.vernix.."	"GRR.2011.GJS.12"	"Toxicodendron vernix"	"Toxicodendron"	"vernix"			"All"	"All"	"TBD1"	0.00	0	0	0	2.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Typha.latifolia.."	"GRR.2011.GJS.12"	"Typha latifolia"	"Typha"	"latifolia"			"All"	"All"	"HGC2"	25.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Ulmus.rubra.."	"GRR.2011.GJS.12"	"Ulmus rubra"	"Ulmus"	"rubra"			"All"	"All"	"TBD2"	0.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	3.00	0	0	0	0	0	0	0	0		2011072616.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Vitis.riparia.."	"GRR.2011.GJS.12"	"Vitis riparia"	"Vitis"	"riparia"			"All"	"All"	"LBD"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.All.All.Zanthoxylum.americanum.."	"GRR.2011.GJS.12"	"Zanthoxylum americanum"	"Zanthoxylum"	"americanum"			"All"	"All"	"SBD2"	0.00	0	0	0	1.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.AllAll.Bidens..."	"GRR.2011.GJS.12"	"Bidens"	"Bidens"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.AllAll.Impatiens.capensis.."	"GRR.2011.GJS.12"	"Impatiens capensis"	"Impatiens"	"capensis"			"All"	"All"	"HF1"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072713.00	0.00	0.00																	
"GRR.2011.GJS.12.AllAll.Symphyotrichum..."	"GRR.2011.GJS.12"	"Symphyotrichum"	"Symphyotrichum"				"All"	"All"	"HF"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072615.00	0.00	0.00																	
"GRR.2011.GJS.13.All.All.Alisma.subcordatum.."	"GRR.2011.GJS.13"	"Alisma subcordatum"	"Alisma"	"subcordatum"			"All"	"All"	"HF2"	1.00	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072813.00	0.00	0.00																	
"GRR.2011.GJS.13.All.All.Carex.pellita.."	"GRR.2011.GJS.13"	"Carex pellita"	"Carex"	"pellita"			"All"	"All"	"HGC2"	0.20	0	0	0	0.00	0	0	0	0.00	0	0	0	0	0	0	0	0.00	0	0	0	0	0	0	0	0		2011072809.00	0.00	0.00																	
