"Site_Type"	"Project_ID"	"Observation_ID"	"Observer_Code"	"Observation_Serial"	"Observation_Description"	"Observation_Label"	"Observation_Type"	"Latitude"	"Longitude"	"Error"	"Date"	"Prefix"	"Year"	"Mon"	"Day"	"Nation"	"State"	"County"	"Island"	"FIPS"	"Elevation"	"Community_Name"	"Community_Description"	"Structure"	"Landscape"	"Position"	"Aspect"	"Slope"	"PlotBearing"	"Map Unit"	"Soil Series"	"Soil Taxon"	"Drainage Class"	"Restriction_Depth"	"WT_Depth"	"MinWT_Depth"	"Soil_Notes"	"Litter_Cover"	"Snag_Count"	"Plot_Area_m"	"BA_Count"	"BA_Factor"	"Cowardin"	"HGM"	"Stratum1"	"Stratum2"	"Stratum3"	"Stratum4"	"Stratum5"	"Stratum6"	"Stratum7"	"Stratum8"	"Stratum9"	"Stratum10"	"Tree_Cover"	"Shrub_Cover"	"Herb_Cover"	"Moss_Cover"	"Aggregated_Overstory"	"Aggregated_Understory"	"Estimated_Understory"	"DWD_Hits1"	"DWD_Hits2"	"DWD_Hits3"	"DWD_Hits4"	"DWD_Hits5"	"Transect_Length"	"Log_Cover"	"Rock_Cover"	"Lichen_Cover"	"Water_Cover"	"MaxWater_Cover"	"DBH_lower"	"DBH_upper"	"Canopy_lower"	"Canopy_upper"
		"82"	"GRR.GJS"	0		"Coconino County, Arizona 881m #82"	"General"	36.08	-111.85	10.00	0		0	0	0	"USA"	"Arizona"	"Coconino County"			881.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"83"	"GRR.GJS"	0		"Coconino County, Arizona 1685m #83"	"General"	36.11	-111.88	10.00	0		0	0	0	"USA"	"Arizona"	"Coconino County"			1685.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"84"	"GRR.GJS"	0		"Coconino County, Arizona 1563m #84"	"General"	36.13	-111.90	10.00	0		0	0	0	"USA"	"Arizona"	"Coconino County"			1563.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"85"	"GRR.GJS"	0		"Coconino County, Arizona 2525m #85"	"General"	36.17	-111.94	10.00	0		0	0	0	"USA"	"Arizona"	"Coconino County"			2525.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"86"	"GRR.GJS"	0		"Grays Harbor County, Washington 55m #86"	"General"	47.25	-124.19	10.00	0		0	0	0	"USA"	"Washington"	"Grays Harbor County"			55.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"87"	"GRR.GJS"	0		"Grays Harbor County, Washington 61m #87"	"General"	47.41	-123.93	10.00	0		0	0	0	"USA"	"Washington"	"Grays Harbor County"		"53027"	61.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"88"	"GRR.GJS"	0		"Jefferson County, Washington 114m #88"	"General"	47.54	-123.73	10.00	0		0	0	0	"USA"	"Washington"	"Jefferson County"		"53031"	114.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"89"	"GRR.GJS"	0		"Jefferson County, Washington 1283m #89"	"General"	47.64	-123.58	10.00	0		0	0	0	"USA"	"Washington"	"Jefferson County"			1283.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"9"	"GRR.GJS"	0		"Inyo County, California -83m #9"	"General"	36.49	-116.91	10.00	0		0	0	0	"USA"	"California"	"Inyo County"			-83.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"90"	"GRR.GJS"	0		"Jefferson County, Washington 2322m #90"	"General"	47.80	-123.70	10.00	0		0	0	0	"USA"	"Washington"	"Jefferson County"		"53031"	2322.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"91"	"GRR.GJS"	0		"Clallam County, Washington 44m #91"	"General"	48.10	-123.14	10.00	0		0	0	0	"USA"	"Washington"	"Clallam County"		"53009"	44.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"92"	"GRR.GJS"	0		"Multnomah County, Oregon 48m #92"	"General"	45.54	-122.63	10.00	0		0	0	0	"USA"	"Oregon"	"Multnomah County"		"41051"	48.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"93"	"GRR.GJS"	0		"Tillamook County, Oregon 3m #93"	"General"	45.44	-123.82	10.00	0		0	0	0	"USA"	"Oregon"	"Tillamook County"		"41057"	3.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"94"	"GRR.GJS"	0		"Pierce County, Washington 4302m #94"	"General"	46.85	-121.76	10.00	0		0	0	0	"USA"	"Washington"	"Pierce County"		"53053"	4302.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"95"	"GRR.GJS"	0		"Greene County, Tennessee 416m #95"	"General"	36.08	-82.81	10.00	0		0	0	0	"USA"	"Tennessee"	"Greene County"		"47059"	416.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"96"	"GRR.GJS"	0		"Saginaw County, Michigan 181m #96"	"General"	43.45	-83.94	10.00	0		0	0	0	"USA"	"Michigan"	"Saginaw County"		"26145"	180.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"97"	"GRR.GJS"	0		"Cherry County, Nebraska 999m #97"	"General"	42.51	-101.14	10.00	0		0	0	0	"USA"	"Nebraska"	"Cherry County"		"31031"	999.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"98"	"GRR.GJS"	0		"Lake of the Woods County, Minnesota 364m #98"	"General"	48.65	-94.83	10.00	0		0	0	0	"USA"	"Minnesota"	"Lake of the Woods County"		"27077"	364.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
		"99"	"GRR.GJS"	0		"Hamilton County, Ohio 149m #99"	"General"	39.14	-84.81	10.00	0		0	0	0	"USA"	"Indiana"	"Hamilton County"		"18057"	143.00						0	0						500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"River Floodplain Second Bottom 98"		"GRR.2011.GJS.1"	"GRR.GJS"	1		"Ionia County RCA Site"	"Low Intensity Plot: Cover"	42.95	-85.15	10.00	20110620	"GRR"	2011	6	20	"USA"	"Michigan"	"Ionia County"		"26067"	194.54	"Forest"	"DBH 34-84 cm; Canopy 25-36 m. Updated overstory values from 61.472 to 90;"			"terrace tread flat"	270	2		"Abscota sandy loam"	"Ceresco taxajunct"	"coarse-loamy, mixed, Oxyaquic Eutrudept"	"Somewhat poorly drained"	500.00	100.00		"Matt Bromley: coarse-loamy, mixed, Oxyaquic Dystrudept
Qualified as fluventic or fluvaquentic if not for oxyaquic subgroup."						"Intermittently Flooded/Ponded"	"Riverine"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				90.00	74.71																
"Sandy Outwash Depression 96"		"GRR.2011.GJS.10"	"GRR.GJS"	10		"Newaygo County"	"Low Intensity Plot: Cover"	43.62	-85.94	10.00	20110630	"GRR"	2011	6	30	"USA"	"Michigan"	"Newaygo County"		"26123"	240.52	"Forest"	"11-43.0 cm DBH; 12-25 m tall"			"50"	0	0		"Kingsville mucky sand"	"Kingsville"	"Mixed, mesic, Mollic Psammaquent"	"Poorly drained"	500.00	30.00		"C1107W06-1"				7	10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"					64.38	86.41																
"Loamy Till Summit 97"		"GRR.2011.GJS.11"	"GRR.GJS"	11		"Barry County -Tenkink woods"	"Community"	42.48	-85.23	10.00	20110714	"GRR"	2011	7	14	"USA"	"Michigan"	"Barry County"		"26015"	287.61	"Forest"				"50"	0	0		"Tekenink fine sandy loam, 6 to 12 percent slopes"			"Well drained"	500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Euic Muckland 98"		"GRR.2011.GJS.12"	"GRR.GJS"	12		"Barry County - Houghton swamp"	"Low Intensity Plot: Cover"	42.48	-85.23	10.00	20110714	"GRR"	2011	7	14	"USA"	"Michigan"	"Barry County"		"26015"	278.97	"Shrubland"	"DBH 11.3 cm; Canopy 8 m."	"Shrubland"	"plains"	"base slope depression"	0	0		"Houghton muck"	"Palms"	"Loamy, mixed, euic mesic Terric Haplosaprist"	"Very poorly drained"	500.00	10.00		"C1106W10-1"				1	10.00	"Saturated"	"Depression"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Wet Sandy Flatwoods"		"GRR.2011.GJS.13"	"GRR.GJS"	13		"Allegan County RCA Site: Newton"	"Low Intensity Plot: Cover"	42.67	-85.87	10.00	20110715	"GRR"	2011	7	15	"USA"	"Michigan"	"Allegan County"		"26005"	211.61	"Meadow"				"50"	0	0		"Newton mucky fine sand"	"Kingsville"	"Mixed, mesic Mollic Psammaquent"	"Poorly drained"	500.00	54.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"					0.89	31.90																
"Sandstone 98"		"GRR.2011.GJS.3"	"GRR.GJS"	3		"Ionia County Shallow Sandy Site 1"	"Low Intensity Plot: Cover"	42.97	-84.99	10.00	20110606	"GRR"	2011	6	6	"USA"	"Michigan"	"Ionia County"		"26067"	198.22	"Deciduous Forest"	"Updated overstory values from 55.55 to 90;"	"Deciduous Forest"	"plains"	"crest summit"	225	2		"Shallow sandy land"	"Pipestone, bedrock substratum"	"Sandy, mixed, mesic Typic Endoaquod"	"Somewhat poorly drained"	200.00	50.00		"Sandstone bedrock > 150 cm, not reached with shorter auger, but possibly < 200 cm."						"Seasonally Saturated"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				89.99	47.03																
"Sandy Lakeplain Flats 97"		"GRR.2011.GJS.4"	"GRR.GJS"	4		"Allegan County RCA Site: Morocco"	"Low Intensity Plot: Cover"	42.53	-86.04	10.00	20110607	"GRR"	2011	6	7	"USA"	"Michigan"	"Allegan County"		"26005"	206.44	"Forest"			"plains"	"flat plains talf"	0	0		"Morocco-Newton complex, 0 to 3 percent slopes"	"Pipestone"	"Sandy, mixed, mesic, Typic Endoquod"	"Somewhat poorly drained"	500.00	55.00								"Upland"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Sand Outwash Terrace 98"		"GRR.2011.GJS.5"	"GRR.GJS"	5		"Van Buren County RCA Site"	"Low Intensity Plot: Cover"	42.15	-86.08	10.00	20110608	"GRR"	2011	6	8	"USA"	"Michigan"	"Van Buren County"		"26159"	233.28	"Forest"	"DBH: 10-31 cm; Can: 15-20 m. Updated overstory values from 68.376 to 90;"		"plains"	"side slope back"	90	3		"Ottokee loamy fine sand, 0 to 3 percent slopes"	"Ottokee"	"Coarse-loamy, mixed, mesic Aquic Udipsamment"	"Moderately well drained"	500.00	500.00		"C1103F06: Other pedons within 30 m= Capac - Typic Epiaqualf; 2X Feldhouser - Oxyaquic Glossudalf; Spinks - Lamellic Hapludalf"				6	10.00	"Upland"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				89.99	61.91																
"Sandy Outwash Dry Terrace 96"		"GRR.2011.GJS.6"	"GRR.GJS"	6		"Lake County RCA Site"	"Community"	43.90	-85.89	10.00	20110609	"GRR"	2011	6	9	"USA"	"Michigan"	"Lake County"		"26085"	252.22	"Forest"	"DBH: 10-15 cm; Can: 10-12 m."			"50"	0	5		"Grayling sand, 0 to 6 percent slopes"				500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Outwash Terrace 98"		"GRR.2011.GJS.7"	"GRR.GJS"	7		"Calhoun County County RCA Site"	"Low Intensity Plot: Cover"	42.12	-84.92	10.00	20110613	"GRR"	2011	6	13	"USA"	"Michigan"	"Calhoun County"		"26025"	292.13	"Forest"	"DBH: 21-54 cm; Can: 28-29 m. Updated overstory values from 73.658 to 90;"		"plains"	"crest summit"	0	1		"Brady sandy loam, 1 to 4 percent slopes"	"Bronson taxajunct"	"Coarse-loamy, mixed, mesic Aquic Glossudalf"	"Moderately well drained"	500.00	130.00						9	10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				89.99	59.58																
"Sandy Lakeplain Flats 97"		"GRR.2011.GJS.8"	"GRR.GJS"	8		"Mason County"	"Low Intensity Plot: Cover"	44.02	-86.26	10.00	20110623	"GRR"	2011	6	23	"USA"	"Michigan"	"Mason County"		"26105"	206.82	"Woodland"	"Site was ""high-graded"", large red oaks cut."	"Woodland"	"plains"	"flat plains dip"	0	1		"Pipestone-Saugatuck sands, 0 to 4 percent slopes"	"Saugatuck"	"Sandy, mixed, mesic, shallow, ortstein Typic Duraquod"	"Somewhat poorly drained"	500.00	80.00		"Epiaquic: 20 - 29 cm perched watertable over a 80 cm watertable; Other pits: mesic Kinross - Typic Endoaquod, 2X Jebavy - Typic Duraquod (PD); Kingsville - Mollic? Psammaquent (likely a Humaqueptic Psammaquept given acid environment)"				2	10.00	"Seasonally Saturated"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Depression 97"		"GRR.2011.GJS.9"	"GRR.GJS"	9		"Oceana County"	"Low Intensity Plot: Cover"	43.73	-86.28	10.00	20110719	"GRR"	2011	7	19	"USA"	"Michigan"	"Oceana County"		"26127"	205.64	"Tree Meadow"	"Last farmed 80 years BP as onion field. Formerly drained, now plugged/not functioning. Updated understory values from 76.127 to 90.1;"	"Tree Meadow"	"plains"	"flat plains rise"	0	1		"Pipestone fine sand, 0 to 4 percent slopes"	"Kingsville Tax."	"Mixed, mesic Typic Psammaquent"	"Poorly drained"	500.00	54.00		"Four other holes dug were half Dair series (Typic Psammaquent), and half Antung series (Histic Humaquept)."				1	10.00	"Intermittently Flooded/Ponded"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"		1.00	90.00		9.75	90.09	90.10															
"Heavy Till Depression 97"		"GRR.GJS.2011.14"	"GRR.GJS"	14		"Berrien County"	"Community"	42.02	-86.45	10.00	0		2011	7	29	"USA"	"Michigan"	"Berrien County"		"26021"	199.39	"Deciduous Forest"		"Deciduous Forest"	"plains"	"intervfluve depression"	0	2		"Pewamo silt loam"			"Somewhat poorly drained"	500.00	500.00		"No hole dug; Typic Argiaquolls in mapunit"						"Seasonally Saturated"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Sand Outwash Terrace 98"		"GRR.GJS.2011.15"	"GRR.GJS"	15		"Allegan County RCA Site: Oakville"	"Low Intensity Plot: Cover"	42.55	-85.89	10.00	0		2011	8	10	"USA"	"Michigan"	"Allegan County"		"26005"	204.56	"Deciduous Forest"	"DBH: 42-55 cm; Can: 22-29 m. Updated overstory values from 64.68 to 90;"	"Deciduous Forest"	"stream/river terrace"	"terrace tread flat"	270	1		"Oakville fine sand, 0 to 6 percent slopes"	"Plainfield, high eco"	"Mixed, mesic, Spodic Udipsamment"	"Somewhat excessively drained"	500.00	500.00		"C1101F01: Other pits = 4X Plainfield tax.  - spodic udipsamment; One of 5 holes (#5) had carbonates @118 cm, pH 7.7 @150 and >20% gravel. C below taken from #4, C2, 113-192 cm."				8	10.00	"Upland"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				90.00	50.73																
"Sandy Outwash Mesic Terrace 96"		"GRR.GJS.2011.16"	"GRR.GJS"	16		"Coastal Plain Marsh 1"	"Low Intensity Plot: Cover"	43.50	-85.79	10.00	0		2011	8	12	"USA"	"Michigan"	"Newaygo County"		"26123"	253.40	"Meadow"					0	0		"Histosols, dysic"	"Brems?"		"Moderately well drained"	500.00	150.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"					1.49	95.11																
"Sandy Outwash Flats 96"		"GRR.GJS.2011.17"	"GRR.GJS"	17		"Coastal Plain Marsh 2"	"Low Intensity Plot: Cover"	43.50	-85.80	10.00	0		2011	8	12	"USA"	"Michigan"	"Newaygo County"		"26123"	253.29	"Shrub Meadow"		"Shrub Meadow"	"plains"	"flat plains dip"	0	0		"Histosols, dysic"	"Pipestone?"		"Somewhat poorly drained"	500.00	90.00								"Seasonally Saturated"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"					0.00	99.28																
"Sandy Lakeplain Mesic Terrace 96"		"GRR.GJS.2011.18"	"GRR.GJS"	18		"Manistee RCA Site: Benona"	"General"	44.40	-86.18	10.00	0		2011	6	29	"USA"	"Michigan"	"Manistee County"		"26101"	256.87	"Deciduous Forest"		"Deciduous Forest"	"hills"	"side slope back"	45	4			"Benona"	"Sandy, mixed, mesic Lamellic Haplorthods"	"Well drained"	500.00	500.00		"One of the five holes were Benzonia (Typic Haplorthod) with moderate ortstein."				13	10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Mesic Terrace 96"		"GRR.GJS.2011.19"	"GRR.GJS"	19		"Oceana RCA Site: Benona"	"Low Intensity Plot: Cover"	43.62	-86.50	10.00	0		2011	7	12	"USA"	"Michigan"	"Oceana County"		"26127"	240.81	"Deciduous Forest"	"Site appears disturbed. Beech suffering from beech bark disease."	"Deciduous Forest"	"plains"	"flat plains talf"	0	1			"Benona"	"Mixed, mesic Lamellic Haplorthods"	"Well drained"	500.00	500.00						7	10.00	"Upland"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"					81.24	86.80																
"Sandstone 98"		"GRR.GJS.2011.2"	"GRR.GJS"	2		"Ionia County Shallow Sandy Site 2"	"Soil"	42.97	-84.99	10.00	0		2011	6	6	"USA"	"Michigan"	"Ionia County"		"26067"	197.62						0	0		"Shallow sandy land"	"-none-"	"Mixed, mesic Lithic Udipsamment"	"Well drained"	40.00	500.00		"1% surface fragments, sandstone"								"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sand Dunes 97"		"GRR.GJS.2011.75"	"GRR.GJS"	75		"Sand Dunes"	"General"	43.12	-86.27	10.00	0		2011	9	28	"USA"	"Michigan"	"Muskegon County"		"26121"	215.08		"Cover  by species data re-created from memory and experience to facilitate characterization tables until more data becomes available."				0	0		"Grayling-Rubicon sands, 25 to 45 percent slopes"	"Plainfield sand, dune phase"		"Well drained"	500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Mesic Terrace 97"		"GRR.GJS.2011.76"	"GRR.GJS"	76		"Sandy Lake Plain"	"General"	43.03	-86.10	10.00	0		2011	9	28	"USA"	"Michigan"	"Ottawa County"		"26139"	186.05						0	0		"Plainfield sand, high ecological site, 0 to 6 percent slopes"	"Plainfield sand, high ecological site"		"Well drained"	500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Outwash Dry Terrace 96"		"GRR.GJS.2011.78"	"GRR.GJS"	78		"Sandy Outwash Plain"	"General"	43.24	-86.12	10.00	0		2011	9	28	"USA"	"Michigan"	"Muskegon County"		"26121"	204.26		"Cover  by species data re-created from memory and experience to facilitate characterization tables until more data becomes available."				0	0		"Plainfield sand, 0 to 6 percent slopes"	"Plainfield"		"Excessively drained"	500.00	500.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Till Summit 97"		"GRR.GJS.2012.1"	"GRR.GJS"	1		"MM01.02"	"Low Intensity Plot: Cover"	42.97	-85.83	10.00	0		2012	4	16	"USA"	"Michigan"	"Ottawa County"		"26139"	205.24	"Forest"			"tableland"	"crest shoulder"	45	1		"Mancelona loamy sand, 0 to 2 percent slopes"	"Tekenink -haplic taxajunct, clay substratum"	"coarse-loamy, mixed, mesic, Haplic Glossudalf"	"Well drained"	500.00	500.00						11	10.00	"Upland"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Flats 97"		"GRR.GJS.2012.10"	"GRR.GJS"	10	"Very local."	"S12042504"	"Low Intensity Plot: Cover"	42.98	-86.06	10.00	0		2012	4	25	"USA"	"Michigan"	"Ottawa County"		"26139"	192.09	"Forest"			"inland dunefield"	"base slope depression"	0	0		"Au Gres-Saugatuck sands, 0 to 6 percent slopes"	"Covert/Pipestone?"		"Moderately well drained"	500.00	85.00		"Hole dug in drainage ditch, water table 45 cm. Ditch was about 40 cm deep. Hole with ortstein north of ditch. Slightly mounded microtopography south side of ditch indicates that the ditch not natural channel."								"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Flats 97"		"GRR.GJS.2012.11"	"GRR.GJS"	11		"S12042505"	"Low Intensity Plot: Cover"	42.98	-86.07	10.00	0		2012	4	25	"USA"	"Michigan"	"Ottawa County"		"26139"	191.82	"Forest"			"plains"	"flat plains talf"	0	0		"Croswell and Au Gres sands, 0 to 6 percent slopes"	"Covert"		"Moderately well drained"	500.00	130.00								"Upland"	"Flats"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Creek Floodplain Second Bottom 97"		"GRR.GJS.2012.12"	"GRR.GJS"	12		"S12042601"	"Low Intensity Plot: Cover"	42.59	-85.94	10.00	0		2012	4	26	"USA"	"Michigan"	"Allegan County"		"26005"	204.26	"Deciduous Forest"		"Deciduous Forest"	"stream floodplain second bottom"	"33"	0	0		"Oakville fine sand, 18 to 45 percent slopes"	"Algansee Mollic taxajunct"	"sandy, mixed, mesic Fluvaquentic Hapludoll"	"Somewhat poorly drained"	500.00	50.00		"Much of the creek runs through an aberrent Morocco map unit. Gray colors in sand implied irregular decrease in carbon content, which along with wood fragments indicates fluventic conditions. Rich understory indicates base saturation sufficient for mollic epipedon."						"Intermittently Flooded/Ponded"	"Riverine"	"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Heavy Till Depression 97"		"GRR.GJS.2012.13"	"GRR.GJS"	13		"S12050801"	"Low Intensity Plot: Cover"	42.89	-86.05	10.00	0		2012	5	8	"USA"	"Michigan"	"Ottawa County"		"26139"	199.42	"Forest"				"50"	0	0		"Kawkawlin loam, 2 to 6 percent slopes"			"Poorly drained"	500.00	10.00		"30% Ponded"								"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Slopes 97"		"GRR.GJS.2012.14"	"GRR.GJS"	14		"S12051101"	"Low Intensity Plot: Cover"	42.95	-85.88	10.00	0		2012	5	11	"USA"	"Michigan"	"Ottawa County"		"26139"	205.53	"Forest"			"ravine/tableland"	"63"	0	65		"Nester loam, 25 to 45 percent slopes"		"Course-silty, mixed, mesic Typic Udorthent"	"Well drained"	500.00	500.00		"A horiz. consists of colluvium from upslope evidenced by the thin layers & pockets of 10YR 6/4-5/4 LVFS-LFS.
Shouder position: Onekema, fine, Haplic Glossudalf: A 0-10 SIL, E/B 10-30 SIL/SICL, Bt 30-75 CL, C 75-150 SICL carb. Redox 20% bright, sl. incr.w/ depth."					10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Slopes 97"		"GRR.GJS.2012.15"	"GRR.GJS"	15	"Tsuga on north face. More Liriodendron at footslope. Sunny due to late leafing of sassafras."	"S12051102"	"Low Intensity Plot: Cover"	42.95	-85.88	10.00	0		2012	5	11	"USA"	"Michigan"	"Ottawa County"		"26139"	195.06	"Forest"			"ravine/tableland"	"63"	225	65		"Nester loam, 2 to 6 percent slopes"		"sandy, mixed, mesic Haplic Glossudalf"	"Well drained"	500.00	500.00		"Dissected lacustrine deposit found in bottom half of ravines. No surface fragments. - Matt Bromley"					10.00	"Upland"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Loamy Slopes 97"		"GRR.GJS.2012.16"	"GRR.GJS"	16	"Slope to Bottom distances and grade: top 0-13 m @ 45%; 13-35 m @60%; 35-47 m @38%. Total depth 33 m. Primary hole @18.4 m or 24 m elev above bottom. 2nd hole 18 m elev."	"S12051103"	"Low Intensity Plot: Cover"	42.95	-85.88	10.00	0		2012	5	11	"USA"	"Michigan"	"Ottawa County"		"26139"	189.74	"Forest"			"ravine"	"63"	315	60		"Nester loam, 25 to 45 percent slopes"	"Onekema"	"Fine, mixed, mesic Haplic Glossudalf"	"Well drained"	500.00	500.00		"4.2 m downslope lacustrine LVFS was hit @ a depth of 100 cm. Same till deposit above. - Matt Bromley"					10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Inland Dune Flats 98"		"GRR.GJS.2012.17"	"GRR.GJS"	17		"S12051801"	"Low Intensity Plot: Cover"	40.84	-87.04	10.00	0		2012	5	18	"USA"	"Indiana"	"White County"		"18181"	208.50	"Forest"	"Area ranged PD to MWD with Aralia and Gaylussacia, Q. velutina, Sassafras representing the dryer end. Cover  by species data re-created from memory and experience to facilitate characterization tables until more data becomes available."			"50"	0	0		"Gilford fine sandy loam"			"Poorly drained"	500.00	70.00										"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Lakeplain Depression 97"		"GRR.GJS.2012.18"	"GRR.GJS"	18	"Roadside. Deep ditches nearby."	"S12052301"	"Low Intensity Plot: Cover"	42.97	-86.13	10.00	0		2012	5	23	"USA"	"Michigan"	"Ottawa County"		"26139"	190.80	"Forest"			"plains"	"flat plains talf"	0	0		"Granby fine sandy loam"	"Granby"			500.00	500.00		"Drained phase. No holes dug."						"Upland"		"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"																						
"Sandy Flatwoods"		"GRR.GJS.2012.19"	"GRR.GJS"	19		"S12052302"	"Low Intensity Plot: Cover"	42.98	-86.06	10.00	0		2012	5	23	"USA"	"Michigan"	"Ottawa County"		"26139"	191.75	"Forest"	"Updated overstory values from 73.816 to 90;"			"50"	0	0		"Granby loamy sand"	"Granby"		"Somewhat poorly drained"	500.00	75.00							10.00			"0.1"	"0.5"	"0.5"	"2"	"5"	"5"	"10"	"20"	"35"	"50"	90.00				90.00	22.14																
